dataset,question,run_number,overall_score,tool_precision,tool_recall,tool_f1,param_score,answer_score,answer_match_score,num_turns,duration_ms,total_input_tokens,total_output_tokens,total_tokens,total_cost_usd,source_file,cost_per_question
ln_gpt-5,Run the A* shortest path algorithm to compute the path from Eastcote to Sudbury Town. Format the res...,1,0.746031746031746,0.4,1.0,0.5714285714285715,1.0,0.6666666666666666,0.6666666666666666,0,0,0,0,0,0.0,results_gpt-5/ln_results_20251119_123214.json,0.0
ln_gpt-5,Run the A* shortest path algorithm to compute the path from Eastcote to Sudbury Town. Format the res...,2,0.8222222222222223,0.6666666666666666,1.0,0.8,1.0,0.6666666666666666,0.6666666666666666,0,0,0,0,0,0.0,results_gpt-5/ln_results_20251119_110813.json,0.0
ln_gpt-5,Run Yen’s algorithm with time as the relationship weight to find the 3 shortest paths from Bank to W...,1,0.9523809523809524,0.75,1.0,0.8571428571428571,1.0,1.0,1.0,0,0,0,0,0,0.0,results_gpt-5/ln_results_20251119_123214.json,0.0
ln_gpt-5,Run Yen’s algorithm with time as the relationship weight to find the 3 shortest paths from Bank to W...,2,0.9047619047619048,0.75,1.0,0.8571428571428571,1.0,0.8571428571428571,0.8571428571428571,0,0,0,0,0,0.0,results_gpt-5/ln_results_20251119_110813.json,0.0
ln_gpt-5,"Find the minimum weighted spanning tree rooted at Hammersmith, using time as the relationship weight...",1,0.9100719424460432,0.6,1.0,0.7499999999999999,1.0,0.9802158273381295,0.9802158273381295,0,0,0,0,0,0.0,results_gpt-5/ln_results_20251119_123214.json,0.0
ln_gpt-5,"Find the minimum weighted spanning tree rooted at Hammersmith, using time as the relationship weight...",2,0.7018385291766586,0.5,1.0,0.6666666666666666,1.0,0.43884892086330934,0.43884892086330934,0,0,0,0,0,0.0,results_gpt-5/ln_results_20251119_110813.json,0.0
ln_gpt-5,"Compute the minimum directed Steiner tree starting from Bank and spanning the terminals Waterloo, So...",1,0.7738095238095238,0.4,1.0,0.5714285714285715,1.0,0.75,0.75,0,0,0,0,0,0.0,results_gpt-5/ln_results_20251119_123214.json,0.0
ln_gpt-5,"Compute the minimum directed Steiner tree starting from Bank and spanning the terminals Waterloo, So...",2,0.75,0.3333333333333333,1.0,0.5,1.0,0.75,0.75,0,0,0,0,0,0.0,results_gpt-5/ln_results_20251119_110813.json,0.0
ln_gpt-5,"Compute the prize-collecting Steiner tree on the database graph, using distance as the relationship ...",1,0.7096961261888192,1.0,0.3333333333333333,0.5,0.6666666666666666,0.9624217118997912,0.9624217118997912,0,0,0,0,0,0.0,results_gpt-5/ln_results_20251119_123214.json,0.0
ln_gpt-5,"Compute the prize-collecting Steiner tree on the database graph, using distance as the relationship ...",2,0.7096961261888192,1.0,0.3333333333333333,0.5,0.6666666666666666,0.9624217118997912,0.9624217118997912,0,0,0,0,0,0.0,results_gpt-5/ln_results_20251119_110813.json,0.0
ln_gpt-5,"Run a breadth-first search from Aldgate with a maximum depth of 4. The result data should be paths, ...",1,0.5238095238095238,0.4,1.0,0.5714285714285715,1.0,0.0,0.0,0,0,0,0,0,0.0,results_gpt-5/ln_results_20251119_123214.json,0.0
ln_gpt-5,"Run a breadth-first search from Aldgate with a maximum depth of 4. The result data should be paths, ...",2,0.36296296296296293,0.046511627906976744,1.0,0.08888888888888888,1.0,0.0,0.0,0,0,0,0,0,0.0,results_gpt-5/ln_results_20251119_110813.json,0.0
ln_gpt-5,"Run a depth-first search from Aldgate with a maximum depth of 4. The result data should be paths, fo...",1,0.5,0.3333333333333333,1.0,0.5,1.0,0.0,0.0,0,0,0,0,0,0.0,results_gpt-5/ln_results_20251119_123214.json,0.0
ln_gpt-5,Run the longest path algorithm to compute the longest path leading to Notting Hill Gate. Format the ...,1,0.3,0.25,1.0,0.4,0.5,0.0,0.0,0,0,0,0,0,0.0,results_gpt-5/ln_results_20251119_123214.json,0.0
ln_gpt-5,What are some of the fastest options to travel from Paddington to London Bridge? Format the results ...,1,0.7696969696969697,0.8333333333333334,1.0,0.9090909090909091,1.0,0.4,0.4,0,0,0,0,0,0.0,results_gpt-5/ln_results_20251119_110813.json,0.0
ln_gpt-5,"Tell me whether King’s Cross St. Pancras or Angel counts as the more important station, if importanc...",1,0.34848484848484845,0.42857142857142855,0.75,0.5454545454545454,0.5,0.0,0.0,0,0,0,0,0,0.0,results_gpt-5/ln_results_20251119_123214.json,0.0
ln_gpt-5,"Tell me whether King’s Cross St. Pancras or Angel counts as the more important station, if importanc...",2,0.4166666666666667,0.75,0.75,0.75,0.5,0.0,0.0,0,0,0,0,0,0.0,results_gpt-5/ln_results_20251119_110813.json,0.0
ln_gpt-5,"Which stations, if shut down, would leave more stations cut off from each other? List such stops in ...",1,0.5555555555555555,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,0,0,0,0,0,0.0,results_gpt-5/ln_results_20251119_123214.json,0.0
ln_gpt-5,"Which stations, if shut down, would leave more stations cut off from each other? List such stops in ...",2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0.0,results_gpt-5/ln_results_20251119_110813.json,0.0
ln_gpt-5,"What are the five stations located nearest to Paddington? List the station names in the format [""A"",...",1,0.1818181818181818,0.42857142857142855,0.75,0.5454545454545454,0.0,0.0,0.0,0,0,0,0,0,0.0,results_gpt-5/ln_results_20251119_123214.json,0.0
ln_gpt-5,"What are the five stations located nearest to Paddington? List the station names in the format [""A"",...",2,0.4888888888888889,0.6,0.75,0.6666666666666665,0.0,0.8,0.8,0,0,0,0,0,0.0,results_gpt-5/ln_results_20251119_110813.json,0.0
ln_gpt-5,Can I travel between every pair of stations in this transport network? Answer Yes or No and nothing ...,1,0.7999999999999999,0.5,0.3333333333333333,0.4,1.0,1.0,1.0,0,0,0,0,0,0.0,results_gpt-5/ln_results_20251119_110813.json,0.0
ln_gpt-5,"If every link between two stations works both ways, can I reach any station from any other in this n...",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0.0,results_gpt-5/ln_results_20251119_110813.json,0.0
